id,code,nom,dci1,dosage1,unite_dosage1,forme,presentation,ppv,ph,prix_br,princeps_generique,taux_remboursement
4906,6118001210039,CAPD/DPCA 3,CONCENTRE POUR DIALYSE PERITONEALE,,NA,SOLUTION POUR DIALYSE PERITONEALE,4 POCHE 2000 ML,376,250,376,P,70%
4907,6118001121014,MYCOSTATINE,NYSTATINE,500000,UI,COMPRIME ENROBE,1 BOITE 16 COMPRIME ENROBE,26.9,17.8,25.9,P,70%
4908,6118000020585,EXODERIL,NAFTIFINE,1,%,CREME,1 TUBE 15 G,39.6,26.2,39.6,P,0%
4909,6118001180752,DANATROL,DANAZOL,200,MG,GELULE,1 BOITE 40 GELULE,454,301,454,P,70%
4910,6118010000577,INTRONA,INTERFERON ALFA-2B,1,MUI,SOLUTION INJECTABLE,1 BOITE 1 FLACON,0,67.8,67.8,P,70%
4911,6118001150182,INTRONA,INTERFERON ALFA-2B,1,MUI,SOLUTION INJECTABLE,1 BOITE 1 FLACON,0,67.8,67.8,P,70%
4912,6118000190554,LACTULAX,LACTULOSE,50,%,SOLUTION BUVABLE,1 FLACON 200 ML,37.75,25,37.75,G,0%
4913,6118000071303,CICLOVIRAL,ACICLOVIR,400,MG,COMPRIME,1 BOITE 25 COMPRIME,270,168.2,270,G,70%
4914,6118001210015,BIBAG,CONCENTRE POUR HEMODIALYSE,,NA,POUDRE POUR CONCENTRE POUR HEMODIALYSE,1 POCHE 650 G,75.8,47.4,75.8,P,70%
4915,6118000161127,FLOXAPEN,FLUCLOXACILLINE,250,MG,POUDRE POUR USAGE PARENTERAL,1 BOITE 1 FLACON,10.9,7.2,10.8,P,70%
4916,6118010118296,SPIRIVA 18 ï¿½G,TIOTROPIUM,18,ï¿½G,GELULE INHALEE,1 BOITE 30 GELULE INHALEE + INHALATEUR,571,378,571,P,70%
4917,6118001040216,SPIRIVA 18 ï¿½G,TIOTROPIUM,18,ï¿½G,GELULE INHALEE,1 BOITE 30 GELULE INHALEE + INHALATEUR,571,378,571,P,70%
4918,6118010120619,CO-AMAREL 2 MG/ 500 MG,GLIMEPIRIDE / METFORMINE,2 / 500,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,125,82.7,125,P,0%
4919,6118000061854,CO-AMAREL 2 MG/ 500 MG,GLIMEPIRIDE / METFORMINE,2 / 500,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,125,82.7,125,P,0%
4920,6118010120558,ARANESP 150 ï¿½G,DARBEPOETIN ALFA,150,ï¿½G,SOLUTION INJECTABLE,1 BOITE 4 SERINGUE PREREMPLIE,0,9921.2999999999993,9921.2999999999993,P,0%
4921,6118001210138,ARANESP 150 ï¿½G,DARBEPOETIN ALFA,150,ï¿½G,SOLUTION INJECTABLE,1 BOITE 4 SERINGUE PREREMPLIE,0,9921.2999999999993,9921.2999999999993,P,0%
4922,6118000080183,ALLERGINE,LORATADINE,10,MG,COMPRIME SECABLE,1 BOITE 15 COMPRIME,42.3,26.4,42.3,G,70%
4923,6118010024733,MYCOPHARM,NYSTATINE,100000,UI,COMPRIME VAGINAL,1 BOITE 12 COMPRIME VAGINAL,11.1,0,11.1,G,0%
4924,6118000092223,BIDONTOGYL,SPIRAMYCINE / METRONIDAZOLE,1.5 / 250,MUI / MG,COMPRIME PELLICULE,1 BOITE 15 COMPRIME PELLICULE,76,47.3,76,G,70%
4925,6118010119576,UMAX 400 ï¿½G LP,TAMSULOSINE,0.4,MG,GELULE LP,1 BOITE 10 GELULE LP,70,43.6,70,G,70%
4926,6118001101917,UMAX 400 ï¿½G LP,TAMSULOSINE,0.4,MG,GELULE LP,1 BOITE 10 GELULE LP,70,43.6,70,G,70%
4927,6118000340058,KALEST,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,42,26.2,42,G,70%
4928,6118000130598,GLYSET,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 30 COMPRIME,40,25,40,G,70%
4929,6118001150045,MIOCAMEN,MIOCAMYCINE,50,MG/ML,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 30 G,160,99.7,160,G,70%
4930,6118000061502,THIOBACTIN,THIAMPHENICOL,250,MG,COMPRIME,1 BOITE 40 COMPRIME,73.8,46,57.1,P,70%
4931,6118000150251,TIBERAL,ORNIDAZOLE,500,MG,COMPRIME ENROBE,1 BOITE 10 COMPRIME PELLICULE,48.55,0,48.55,P,0%
4932,6118001150281,REMICADE,INFLIXIMAB,100,MG,POUDRE POUR PERFUSION,1 FLACON 20 ML,6340,6067,6340,P,70%
4933,6118001050062,COPEGUS,RIBAVIRINE,200,MG,COMPRIME PELLICULE,1 BOITE 168 COMPRIME,5510,5260,5510,P,70%
4934,6118000240280,DERMOFIX,SERTACONAZOLE,2,%,POUDRE POUR APPLICATION LOCALE,1 FLACON 30 G,86.7,57.3,86.7,P,0%
4935,6118000330295,FLUCONAZOLE GT 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 4 GELULE,59.8,39.5,59.8,G,0%
4936,6118000340072,ARES,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,36,22.4,36,G,70%
4937,6118001010257,CYCLOMIDE NOVOPHARMA 500 MG,CYCLOPHOSPHAMIDE,500,MG,POUDRE POUR USAGE PARENTERAL,1 BOITE 1 FLACON,34.200000000000003,21.4,34.200000000000003,G,70%
4938,6118010120138,SOCLAV ENFANT,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 62.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,77.900000000000006,48.5,77.900000000000006,G,70%
4939,6118010006982,HYDROCORTISONE LEURQUIN,HYDROCORTISONE,100,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,18,11.2,18,G,70%
4940,6118001100781,HYDROCORTISONE LEURQUIN,HYDROCORTISONE,100,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,18,11.2,18,G,70%
4941,6118000070214,BIOMOX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,33.6,21,33.6,G,70%
4942,6118010121616,PAXIL CR 25 MG,PAROXETINE,25,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,320,0,320,P,0%
4943,6118001141845,PAXIL CR 25 MG,PAROXETINE,25,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,320,0,320,P,0%
4944,6118001140138,AVANDIA,ROSIGLITAZONE,8,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,422.8,278.7,422.8,P,0%
4945,6118010000126,ALFAPROXINE,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 16 COMPRIME,95,59.2,95,G,70%
4946,6118000033073,PARANTAL 300 MG,PARACETAMOL,300,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,12.5,8.3000000000000007,12.5,G,0%
4947,6118000033066,LEVAMOX 1G/125MG,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,COMPRIME EFFERVESCENT,1 BOITE 24 COMPRIME EFFERVESCENT,224,148.19999999999999,224,G,0%
4948,6118001090181,LEVITRA,VARDENAFIL,10,MG,COMPRIME PELLICULE,1 BOITE 1 COMPRIME,64,42.3,64,P,0%
4949,6118000100324,BIPRETERAX,INDAPAMIDE / PERINDOPRIL,1.25 / 5,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,159,99.4,159,P,70%
4950,6118000022084,ODIA,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 60 COMPRIME,140,87.5,140,G,70%
4951,6118000012023,GYNO-PEVARYL,ECONAZOLE,150,MG,OVULE,1 BOITE 3 OVULE,70.3,43.8,51.5,P,70%
4952,6118010116216,TAHOR,ATORVASTATINE,40,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,272,170.4,272,P,70%
4953,6118001170791,TAHOR,ATORVASTATINE,40,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,272,170.4,272,P,70%
4954,6118000310143,NAPROXENE PHARMA,NAPROXENE,550,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 6 FLACON,80.099999999999994,49.9,80.099999999999994,G,70%
4955,6118000031208,BICARBONATE DE SODIUM LAPROPHAN,BICARBONATE DE SODIUM,4.2,%,SOLUTION POUR PERFUSION,12 FLACON 250 ML,275.3,182.1,275.3,G,0%
4956,6118000070252,BRONCOLIBER ENFANT,AMBROXOL,15,MG,SIROP,1 FLACON 200 ML,34.65,22.9,34.65,G,0%
4957,6118000032489,CHLORURE DE SODIUM LAPROPHAN,CHLORURE DE SODIUM,0.9,%,SOLUTION POUR PERFUSION,1 POCHE 500 ML,24.1,15.9,24.1,G,0%
4958,6118010116438,TERIX,TERBINAFINE,250,MG,COMPRIME,1 BOITE 14 COMPRIME,157,97.8,157,G,70%
4959,6118000021803,TERIX,TERBINAFINE,250,MG,COMPRIME,1 BOITE 14 COMPRIME,157,97.8,157,G,70%
5473,6118000200048,SK-F 12,CONCENTRE POUR HEMODIALYSE,,NA,SOLUTE CONCENTRE,1 BIDON 10 L,136,85,67.3,P,70%
5474,6118000031741,OPTICILLINE,AMPICILLINE,1,G,POUDRE POUR USAGE PARENTERAL,1 BOITE 1 FLACON,18,11.2,18,G,70%
5475,6118010000904,CARBOPLATINE COOPER,CARBOPLATINE,450,MG,SOLUTION POUR PERFUSION,1 FLACON 45 ML,1553,1289,1553,G,70%
5476,6118001101313,CARBOPLATINE COOPER,CARBOPLATINE,450,MG,SOLUTION POUR PERFUSION,1 FLACON 45 ML,1553,1289,1553,G,70%
5477,6118001020447,DEXAMETHASONE MYLAN,DEXAMETHASONE,20,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,272,170,272,G,70%
5478,6118000190073,APETINE,CYPROHEPTADINE,40,%,SIROP,1 FLACON 125 ML,13.05,8.6,13.05,G,0%
5479,6118010000584,ATROVENT,IPRATROPIUM,0.5,MG/2ML,SOLUTION POUR INHALATION PAR NEBULISEUR,1 BOITE 10 RECIPIENT UNIDOSE,71.7,44.8,71.7,P,70%
5480,6118001040018,ATROVENT,IPRATROPIUM,0.5,MG/2ML,SOLUTION POUR INHALATION PAR NEBULISEUR,1 BOITE 10 RECIPIENT UNIDOSE,71.7,44.8,71.7,P,70%
5481,6118000160045,AMOXIL,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,111.2,69.3,111.2,P,70%
5482,6118000191353,DIFAL 1 %,DICLOFENAC,1,%,GEL,1 TUBE 50 G,38.200000000000003,25.3,38.200000000000003,G,0%
5483,6118000130437,AMCARD,AMLODIPINE,10,MG,COMPRIME,1 BOITE 14 COMPRIME,50,31.2,50,G,70%
5484,6118000090953,TRIMEDAT,TRIMEBUTINE,150,MG,GELULE,1 BOITE 20 GELULE,47.2,29.4,47.2,G,70%
5485,6118001151356,S-CITAP 10 MG,ESCITALOPRAM,10,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,103.2,64.3,103.2,G,70%
5486,6118000032397,DOXYMYCINE,DOXYCYCLINE,100,MG,COMPRIME DISPERSIBLE,1 BOITE 10 COMPRIME,42,26.2,42,G,70%
5487,6118001100040,ZIDOVIR,ZIDOVUDINE,100,MG,GELULE,1 BOITE 100 GELULE,226,141.69999999999999,226,G,70%
5488,6118000160960,ZYLORIC,ALLOPURINOL,100,MG,COMPRIME,1 BOITE 50 COMPRIME,38.6,25.5,26.2,P,70%
5489,6118000022251,ZYLORIC,ALLOPURINOL,100,MG,COMPRIME,1 BOITE 50 COMPRIME,38.6,25.5,26.2,P,70%
5490,6118001090709,YAZ,ETHINYLESTRADIOL / DROSPIRENONE,0.02 / 3,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,141.80000000000001,93.8,141.80000000000001,P,0%
5491,6118001000050,INFERON,INTERFERON ALFA-2A,9,MUI,SOLUTION INJECTABLE,1 BOITE 1 FLACON,764,507,764,G,70%
5492,6118010118616,FLUCONAZOLE WIN 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,19.899999999999999,12.4,19.899999999999999,G,70%
5493,6118000012696,FLUCONAZOLE WIN 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,19.899999999999999,12.4,19.899999999999999,G,70%
5494,6118001183814,RISPERDALORO 4 MG,RISPERIDONE,4,MG,COMPRIME ORODISPERSIBLE,1 BOITE 28 COMPRIME ORODISPERSIBLE,426,282,426,P,70%
5495,6118010032547,CUROSURF 120 MG,FRACTION PHOSPHOLIPIDIQUE,120,MG,SUSPENSION POUR INSTILLATION ENDOTRACHEO-BRONCHIQUE,1 BOITE 1 FLACON,4499,4178,4499,P,70%
5496,6118001260133,CUROSURF 120 MG,FRACTION PHOSPHOLIPIDIQUE,120,MG,SUSPENSION POUR INSTILLATION ENDOTRACHEO-BRONCHIQUE,1 BOITE 1 FLACON,4499,4178,4499,P,70%
5497,6118010032936,LUVERIS 75 UI,LUTROPINE ALFA,75,UI,PREPARATION INJECTABLE,1 BOITE 1 FLACON,286.2,189.3,286.2,P,0%
5498,6118001260300,LUVERIS 75 UI,LUTROPINE ALFA,75,UI,PREPARATION INJECTABLE,1 BOITE 1 FLACON,286.2,189.3,286.2,P,0%
5499,6118000090915,SULFOBACTIN,THIAMPHENICOL,500,MG,COMPRIME,1 BOITE 20 COMPRIME,67.8,42.3,67.8,G,70%
5500,6118000160403,CLAMOXYL,AMOXICILLINE,250,MG,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,58.18,38.5,58.18,P,70%
5501,6118001081547,ELOXATINE 5 MG/ML,OXALIPLATINE,100,MG,POUDRE POUR SOLUTION POUR PERFUSION,1 BOITE 1 FLACON 20 ML,2206,1859,2206,P,70%
5502,6118000090458,MYCOPHARM,NYSTATINE,100000,UI,SUSPENSION BUVABLE,1 FLACON 24 ML,19.399999999999999,12.1,19.399999999999999,G,70%
5503,6118010025662,TRIACEPHINE PHARMA5,CEFTRIAXONE,500,MG,PREPARATION PARENTERALE,1 BOITE 1 FLACON,75,46.7,75,G,70%
5504,6118001170746,SUTENT,SUNITINIB,50,MG,GELULE,1 BOITE 30 GELULE,38480,37733,38480,P,70%
5505,6118010023989,CLAVAM,AMOXICILLINE / ACIDE CLAVULANIQUE,100 / 12.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,60,0,60,G,70%
5506,6118010125584,DOMPELIUM 10 MG,DOMPERIDONE,10,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,20.6,13.6,20.6,G,0%
5507,6118010025266,SEPTAZIDE,NIFUROXAZIDE,200,MG,GELULE,1 BOITE 16 GELULE,13.4,8.4,13.4,G,70%
5508,6118001140800,LAMICTAL,LAMOTRIGINE,100,MG,COMPRIME DISPERSIBLE,1 BOITE 30 COMPRIME,250,155.80000000000001,196,P,70%
5509,6118000140672,LOWRAC,AMLODIPINE,5,MG,GELULE,1 BOITE 30 GELULE,75,46.9,75,G,70%
5510,6118001120666,LOXEN LP,NICARDIPINE,50,MG,GELULE LP,1 BOITE 60 GELULE,206,128.80000000000001,206,P,70%
5511,6118001140480,FRAXIPARINE,NADROPARINE,3800,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE,76.5,47.8,76.5,P,70%
5512,6118001310050,STRESAM,ETIFOXINE,50,MG,GELULE,1 BOITE 60 GELULE,93.8,62,93.8,P,0%
5513,6118010121913,BICALUTAMIDE GT,BICALUTAMIDE,50,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,1188,914,1188,G,70%
5514,6118001270910,BICALUTAMIDE GT,BICALUTAMIDE,50,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,1188,914,1188,G,70%
5515,6118000161295,DERMOVAL,CLOBETASOL,0.05,%,CREME,1 TUBE 10 G,25.6,0,25.6,P,0%
5516,6118000050049,CARBOXYL,CARBOCYSTEINE,5,%,SIROP,1 FLACON 125 ML,21.95,14.4,21.95,G,0%
5517,6118001110421,YRANOL EUGENOL,PROCAINE,4.1,G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 13 ML,160,0,160,P,0%
5518,6118000031369,EFFIPRED,PREDNISOLONE,20,MG,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME,58.4,36.5,58.4,G,70%
5519,6118010118142,CEZIN,CETIRIZINE,10,MG,COMPRIME,1 BOITE 14 COMPRIME,20,12.5,20,G,70%
5520,6118000131083,CEZIN,CETIRIZINE,10,MG,COMPRIME,1 BOITE 14 COMPRIME,20,12.5,20,G,70%
5521,6118000140351,NOVOCLIN,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,127.5,84.3,127.5,G,70%
5522,6118000010357,CYCLO 3,EXTRAIT DE RUSCUS ACULEATUS / HESPERIDINE METHYL CHALCONE,1.5 / 100,ML / MG,SOLUTION BUVABLE,1 BOITE 30 AMPOULE BUVABLE,81.099999999999994,53.6,81.099999999999994,P,0%
5523,6118001181292,HEXABRIX,IOXAGLATE DE SODIUM ET DE MEGLUMINE,160,MG,SOLUTION INJECTABLE,1 FLACON 50 ML,194.2,128.5,194.2,P,0%
5524,6118001000296,POTEX,EPOETINE ALFA,1000,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 KIT,160,99.7,160,G,70%
5525,6118010118067,NITROGLICERINE PH&T 5 MG/ML,TRINITRINE,5,MG/ML,SOLUTION INJECTABLE POUR PERFUSION,50 AMPOULE 1 ML,662,440,662,G,70%
5526,6118001260102,NITROGLICERINE PH&T 5 MG/ML,TRINITRINE,5,MG/ML,SOLUTION INJECTABLE POUR PERFUSION,50 AMPOULE 1 ML,662,440,662,G,70%
5527,6118000190790,PERVITAL,CYPROHEPTADINE / VITAMINES,4,MG / NA,COMPRIME,1 BOITE 20 COMPRIME,43.85,29,43.85,G,0%
5528,6118010120336,SOLIAN 400 MG,AMISULPRIDE,400,MG,COMPRIME PELLICULE SECABLE,1 BOITE 30 COMPRIME PELLICULE SECABLE,558.70000000000005,369.6,558.70000000000005,P,0%
5529,6118001081790,SOLIAN 400 MG,AMISULPRIDE,400,MG,COMPRIME PELLICULE SECABLE,1 BOITE 30 COMPRIME PELLICULE SECABLE,558.70000000000005,369.6,558.70000000000005,P,0%
5530,6118000091677,ACLAV,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 62.5,MG / MG,POUDRE POUR SUSPENTION BUVABLE,1 BOITE 12 SACHET,79.900000000000006,49.8,79.900000000000006,G,70%
5531,6118000010791,HEXTRIL,HEXETIDINE,0.1,G,SOLUTION POUR BAIN DE BOUCHE,1 FLACON 200 ML,13.65,9,13.65,P,0%
5532,6118000250753,HEXTRIL,HEXETIDINE,0.1,G,SOLUTION POUR BAIN DE BOUCHE,1 FLACON 200 ML,13.65,9,13.65,P,0%
5533,6118000071280,HIPOTENSIL,CAPTOPRIL,25,MG,COMPRIME,1 BOITE 30 COMPRIME,75,46.9,75,G,70%
5534,6118001170616,CHAMPIX,VARENICLINE,1,MG,COMPRIME PELLICULE,1 BOITE 56 COMPRIME,800,529.20000000000005,800,P,0%
5535,6118010020094,GALIRENE,BROMURE DE CALCIUM / LACTATE DE CALCIUM,0.15 / 0.4,G / G,SOLUTION BUVABLE,1 BOITE 20 AMPOULE BUVABLE,50.1,33.1,50.1,G,0%
5536,6118000020615,OSPAMOX,AMOXICILLINE,250,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,26,16.2,26,G,70%
5537,6118000020875,FIXICAL,CALCIUM,500,MG,COMPRIME A CROQUER,1 BOITE 30 COMPRIME,42,0,42,G,70%
5538,6118000092155,TRIACEPHINE PHARMA5,CEFTRIAXONE,500,MG,PREPARATION PARENTERALE,1 BOITE 1 FLACON,75,46.7,75,G,70%
5539,6118000070849,TUNELUZ,FLUOXETINE,20,MG,GELULE,1 BOITE 10 GELULE,71.400000000000006,44.5,71.400000000000006,G,70%
5540,6118010120039,TRAMIUM 200MG,TRAMADOL,200,MG,GELULE LP,1 BOITE 10 GELULE LP,83,54.9,83,G,0%
5541,6118001071401,TRAMIUM 200MG,TRAMADOL,200,MG,GELULE LP,1 BOITE 10 GELULE LP,83,54.9,83,G,0%
5542,6118010115998,EXJADE,DEFERASIROX,250,MG,COMPRIME DISPERSIBLE,1 BOITE 28 COMPRIME,3050,2691,3050,P,70%
5543,6118001030620,EXJADE,DEFERASIROX,250,MG,COMPRIME DISPERSIBLE,1 BOITE 28 COMPRIME,3050,2691,3050,P,70%
5544,6118010126048,NEOCLAV 500 MG /62.5 MG,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 62.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,72,47.6,72,G,0%
5545,6118010126055,NEOCLAV 500 MG/ 62.5 MG,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 62.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,117,77.400000000000006,117,G,0%
5546,6118000070191,BIOMOX,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,102,63.5,102,G,70%
5547,6118000160427,CLAMOXYL,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,30.1,18.8,28.9,P,70%
5548,6118000061427,RHINATHIOL ADULTES EXPECTORANT,CARBOCYSTEINE,5,%,SIROP,1 FLACON 125 ML,30,19.8,30,P,0%
5549,6118000091585,SKINOSONE,BETAMETHASONE,0.05,%,CREME,1 TUBE 15 G,14.3,8.9,14.3,G,70%
5550,6118001180844,DOTAREM,ACIDE GADOTERIQUE,0.5,MMOLE,SOLUTION INJECTABLE,1 FLACON 15 ML,1059.9000000000001,701.1,1059.9000000000001,P,0%
5551,6118000031437,FLOXAM,FLUCLOXACILLINE,1,G,PREPARATION INJECTABLE,1 BOITE 1 FLACON,23.1,14.4,23.1,G,70%
5552,6118001020669,MOPRAL,OMEPRAZOLE,40,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 5 FLACON,592.4,391.9,592.4,P,0%
5553,6118001141128,SEREVENT,SALMETEROL,25,ï¿½G,SUSPENSION POUR INHALATION,1 FLACON 120 DOSE,520,0,520,P,70%
5554,6118000250210,FELDENE,PIROXICAM,20,MG,COMPRIME DISPERSIBLE,1 BOITE 5 COMPRIME,22.5,14,22.5,P,70%
5555,6118001071333,ALDOMET,METHYLDOPA,500,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,56.2,35,56.2,P,70%
5556,6118000081463,SPECTRUM 750,CIPROFLOXACINE,750,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,267,166.4,267,G,70%
5557,6118000032496,CHLORURE DE SODIUM LAPROPHAN,CHLORURE DE SODIUM,0.9,%,SOLUTION POUR PERFUSION,1 POCHE 1 L,33,21.8,33,G,0%
5558,6118001220014,CRONODINE LP,DILTIAZEM,240,MG,GELULE LP,1 BOITE 30 GELULE,165,103.1,165,G,70%
5559,6118000091615,SKINOSONE NEOMYCINE,BETAMETHASONE / NEOMYCINE,0.05 / 0.5,G / G,POMMADE,1 TUBE 15 G,17.3,0,17.3,G,0%
5560,6118000230144,MYCODERME 1%,ECONAZOLE,1,%,POUDRE POUR APPLICATION LOCALE,1 FLACON 30 G,49,30.5,49,G,70%
5561,6118000032861,LEVAMOX,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 62.5,MG / MG,COMPRIME EFFERVESCENT,1 BOITE 12 COMPRIME EFFERVESCENT,99.7,62.1,99.7,G,70%
5562,6118000240211,BUTOVENT 4 MG,SALBUTAMOL,4,MG,COMPRIME SECABLE,1 BOITE 50 COMPRIME,35.1,21.9,35.1,G,70%
5563,6118001101276,SAFLU,FLUTICASONE / SALMETEROL,50 / 25,ï¿½G / ï¿½G,SUSPENSION POUR INHALATION,1 FLACON 120 DOSE,130,81.2,130,G,70%
5564,6118000230052,ALGIXENE,NAPROXENE,500,MG,SUPPOSITOIRE,1 BOITE 12 SUPPOSITOIRE,40.799999999999997,25.4,40.799999999999997,G,70%
5565,6118000050674,LANPROL,LANSOPRAZOLE,30,MG,GELULE,1 FLACON 14 GELULE,42,26.2,42,G,70%
"5566,6118000061021,""PENICILLINE G 0,5 MEG"",BENZYLPENICILLINE,0.5,MUI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 6 FLACON,48.8,0,48.8,P,0%"
5567,6118000030225,FLOXAM,FLUCLOXACILLINE,500,MG,PREPARATION INJECTABLE,1 BOITE 1 FLACON,13.6,8.5,13.6,G,70%
5568,6118000020394,NEOXIDIL,MINOXIDIL,2,%,SOLUTION POUR APPLICATION LOCALE,1 FLACON 80 ML,248.15,164.15,248.15,P,0%
5569,6118000060956,ULCAR,SUCRALFATE,1,G,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,90.5,59.9,90.5,P,0%
5570,6118000081142,BIGUAN 850,METFORMINE,850,MG,COMPRIME,1 BOITE 60 COMPRIME,37.700000000000003,23.6,37.700000000000003,G,70%
5571,6118000280385,SPIBAC 1.5 MUI,SPIRAMYCINE,1.5,MUI,COMPRIME PELLICULE,1 BOITE 16 COMPRIME PELLICULE,45,29.8,45,G,0%
5572,6118000070535,HIPERDINE,NITRENDIPINE,20,MG,COMPRIME,1 BOITE 60 COMPRIME,228,142.80000000000001,228,G,70%
5573,6118001100545,PUREGON,FOLLITROPINE BETA,50,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,1548.8,1026,1548.8,P,0%
5574,6118000120025,AMOVAS,AMLODIPINE,5,MG,COMPRIME,1 BOITE 28 COMPRIME,89.2,55.8,89.2,G,70%
5575,6118000091943,VOMISTOP 10 MG,METOCLOPRAMIDE,10,MG,COMPRIME,1 BOITE 40 COMPRIME,14,9.3000000000000007,14,G,0%
5576,6118001101986,EUPANTOL 20 MG,PANTOPRAZOLE,20,MG,COMPRIME GASTRO-RESISTANT,1 BOITE 28 COMPRIME GASTRO-RESISTANT,198,131,198,P,0%
5577,6118000170242,RANTUDIL FORT,ACEMETACINE,60,MG,GELULE,1 BOITE 30 GELULE,37.799999999999997,23.6,37.799999999999997,P,70%
5578,6118000060246,ROVAMYCINE,SPIRAMYCINE,0.75,MUI,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,40.299999999999997,25.1,40.299999999999997,P,70%
5579,6118001020515,VANCOMYCINE MYLAN,VANCOMYCINE,1,G,POUDRE POUR PERFUSION,1 BOITE 1 FLACON,363,240,363,G,70%
5580,6118001101122,LEVOTHYROX,LEVOTHYROXINE SODIQUE,25,ï¿½G,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,6.8,4.2,6.8,P,70%
5581,6118000012177,ISOPRINOSINE,INOSINE ACEDOBENE DIMEPRANOL,5,%,SIROP,1 FLACON 80 ML,57.8,38.200000000000003,57.8,P,0%
5582,6118001070787,GONIOSOL,HYDROXYETHYLCELLULOSE,1.3,G,COLLYRE,1 FLACON 10 ML,33.6,22.2,33.6,P,0%
5583,6118001070152,CIALIS,TADALAFIL,20,MG,COMPRIME PELLICULE,1 BOITE 2 COMPRIME,224,148.15,224,P,0%
5584,6118001182015,POLYGYNAX,NEOMYCINE / NYSTATINE,35000 / 100000,UI / UI,CAPSULE VAGINALE,1 BOITE 6 CAPSULE GYNECOLOGIQUE,38.299999999999997,25.3,38.299999999999997,P,0%
